category,brand,family_key,model,model_year,device_line,chip_family,storage_options,carrier_status,default_condition,source_sheet,base_price_usd,fair_price_from_sheet_cad,maximum_buy_price_cad,max_listing_price_to_alert_cad,condition_prices_usd,deduction_rules_usd,aliases,notes
iphone,apple,iphone_15_pro__carrier_locked,iphone 15 pro,,,,256gb,carrier_locked,b,iPhone Used,310.00,434.00,347.20,381.92,"{""a"":325.0,""b"":310.0,""c"":270.0,""d"":160.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 256 gb|iphone 15 pro carrier locked|iphone 15 pro locked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__carrier_locked,iphone 15 pro,,,,512gb,carrier_locked,b,iPhone Used,330.00,462.00,369.60,406.56,"{""a"":345.0,""b"":330.0,""c"":275.0,""d"":180.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 512 gb|iphone 15 pro carrier locked|iphone 15 pro locked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__carrier_locked,iphone 15 pro,,,,1tb,carrier_locked,b,iPhone Used,345.00,483.00,386.40,425.04,"{""a"":400.0,""b"":345.0,""c"":290.0,""d"":190.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 1 tb|iphone 15 pro carrier locked|iphone 15 pro locked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__unlocked,iphone 15 pro,,,,128gb,unlocked,b,iPhone Used,360.00,504.00,403.20,443.52,"{""a"":380.0,""b"":360.0,""c"":290.0,""d"":205.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 128 gb|iphone 15 pro unlocked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__unlocked,iphone 15 pro,,,,256gb,unlocked,b,iPhone Used,380.00,532.00,425.60,468.16,"{""a"":400.0,""b"":380.0,""c"":310.0,""d"":230.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 256 gb|iphone 15 pro unlocked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__unlocked,iphone 15 pro,,,,512gb,unlocked,b,iPhone Used,400.00,560.00,448.00,492.80,"{""a"":420.0,""b"":400.0,""c"":330.0,""d"":250.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 512 gb|iphone 15 pro unlocked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro__unlocked,iphone 15 pro,,,,1tb,unlocked,b,iPhone Used,415.00,581.00,464.80,511.28,"{""a"":435.0,""b"":415.0,""c"":305.0,""d"":235.0,""doa"":65.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":90.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro|iphone 15 pro|iphone 15 pro 1 tb|iphone 15 pro unlocked,Cracked Back = $90 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__carrier_locked,iphone 15 pro max,,,,256gb,carrier_locked,b,iPhone Used,355.00,497.00,397.60,437.36,"{""a"":380.0,""b"":355.0,""c"":300.0,""d"":185.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 256 gb|iphone 15 pro max carrier locked|iphone 15 pro max locked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__carrier_locked,iphone 15 pro max,,,,512gb,carrier_locked,b,iPhone Used,385.00,539.00,431.20,474.32,"{""a"":410.0,""b"":385.0,""c"":330.0,""d"":200.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 512 gb|iphone 15 pro max carrier locked|iphone 15 pro max locked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__carrier_locked,iphone 15 pro max,,,,1tb,carrier_locked,b,iPhone Used,405.00,567.00,453.60,498.96,"{""a"":515.0,""b"":405.0,""c"":345.0,""d"":220.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 1 tb|iphone 15 pro max carrier locked|iphone 15 pro max locked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__unlocked,iphone 15 pro max,,,,256gb,unlocked,b,iPhone Used,420.00,588.00,470.40,517.44,"{""a"":440.0,""b"":420.0,""c"":365.0,""d"":270.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 256 gb|iphone 15 pro max unlocked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__unlocked,iphone 15 pro max,,,,512gb,unlocked,b,iPhone Used,440.00,616.00,492.80,542.08,"{""a"":460.0,""b"":440.0,""c"":385.0,""d"":295.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 512 gb|iphone 15 pro max unlocked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_15_pro_max__unlocked,iphone 15 pro max,,,,1tb,unlocked,b,iPhone Used,460.00,644.00,515.20,566.72,"{""a"":480.0,""b"":460.0,""c"":405.0,""d"":310.0,""doa"":105.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":100.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",15 pro max|iphone 15 pm|iphone 15 pro max|iphone 15 pro max 1 tb|iphone 15 pro max unlocked,Cracked Back = $100 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__carrier_locked,iphone 16,,,,128gb,carrier_locked,b,iPhone Used,285.00,399.00,319.20,351.12,"{""a"":305.0,""b"":285.0,""c"":250.0,""d"":145.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 128 gb|iphone 16 carrier locked|iphone 16 locked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__carrier_locked,iphone 16,,,,256gb,carrier_locked,b,iPhone Used,315.00,441.00,352.80,388.08,"{""a"":335.0,""b"":315.0,""c"":280.0,""d"":160.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 256 gb|iphone 16 carrier locked|iphone 16 locked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__carrier_locked,iphone 16,,,,512gb,carrier_locked,b,iPhone Used,345.00,483.00,386.40,425.04,"{""a"":365.0,""b"":345.0,""c"":300.0,""d"":175.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 512 gb|iphone 16 carrier locked|iphone 16 locked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__unlocked,iphone 16,,,,128gb,unlocked,b,iPhone Used,425.00,595.00,476.00,523.60,"{""a"":445.0,""b"":425.0,""c"":325.0,""d"":220.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 128 gb|iphone 16 unlocked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__unlocked,iphone 16,,,,256gb,unlocked,b,iPhone Used,455.00,637.00,509.60,560.56,"{""a"":475.0,""b"":455.0,""c"":355.0,""d"":250.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 256 gb|iphone 16 unlocked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16__unlocked,iphone 16,,,,512gb,unlocked,b,iPhone Used,475.00,665.00,532.00,585.20,"{""a"":495.0,""b"":475.0,""c"":370.0,""d"":260.0,""doa"":43.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":70.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":60.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16|iphone 16 512 gb|iphone 16 unlocked,Cracked Back = $70 off / Cracked Lens = $60 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__carrier_locked,iphone 16 e,,,,128gb,carrier_locked,b,iPhone Used,130.00,182.00,145.60,160.16,"{""a"":155.0,""b"":130.0,""c"":95.0,""d"":60.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 128 gb|iphone 16 e carrier locked|iphone 16 e locked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__carrier_locked,iphone 16 e,,,,256gb,carrier_locked,b,iPhone Used,145.00,203.00,162.40,178.64,"{""a"":175.0,""b"":145.0,""c"":120.0,""d"":85.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 256 gb|iphone 16 e carrier locked|iphone 16 e locked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__carrier_locked,iphone 16 e,,,,512gb,carrier_locked,b,iPhone Used,165.00,231.00,184.80,203.28,"{""a"":195.0,""b"":165.0,""c"":135.0,""d"":90.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 512 gb|iphone 16 e carrier locked|iphone 16 e locked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__unlocked,iphone 16 e,,,,128gb,unlocked,b,iPhone Used,270.00,378.00,302.40,332.64,"{""a"":285.0,""b"":270.0,""c"":185.0,""d"":140.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 128 gb|iphone 16 e unlocked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__unlocked,iphone 16 e,,,,256gb,unlocked,b,iPhone Used,300.00,420.00,336.00,369.60,"{""a"":315.0,""b"":300.0,""c"":210.0,""d"":165.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 256 gb|iphone 16 e unlocked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_e__unlocked,iphone 16 e,,,,512gb,unlocked,b,iPhone Used,320.00,448.00,358.40,394.24,"{""a"":335.0,""b"":320.0,""c"":230.0,""d"":180.0,""doa"":26.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":50.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 16 e|iphone 16 e 512 gb|iphone 16 e unlocked,Cracked Back = $60 off / Cracked Lens = $50 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_plus__carrier_locked,iphone 16 plus,,,,128gb,carrier_locked,b,iPhone Used,305.00,427.00,341.60,375.76,"{""a"":325.0,""b"":305.0,""c"":235.0,""d"":150.0,""doa"":60.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":85.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",16 plus|iphone 16 plus|iphone 16 plus 128 gb|iphone 16 plus carrier locked|iphone 16 plus locked,Cracked Back = $85 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_plus__carrier_locked,iphone 16 plus,,,,256gb,carrier_locked,b,iPhone Used,345.00,483.00,386.40,425.04,"{""a"":365.0,""b"":345.0,""c"":265.0,""d"":180.0,""doa"":60.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":85.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",16 plus|iphone 16 plus|iphone 16 plus 256 gb|iphone 16 plus carrier locked|iphone 16 plus locked,Cracked Back = $85 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_16_plus__carrier_locked,iphone 16 plus,,,,512gb,carrier_locked,b,iPhone Used,385.00,539.00,431.20,474.32,"{""a"":395.0,""b"":385.0,""c"":300.0,""d"":190.0,""doa"":60.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""parts""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":85.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":70.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",16 plus|iphone 16 plus|iphone 16 plus 512 gb|iphone 16 plus carrier locked|iphone 16 plus locked,Cracked Back = $85 off / Cracked Lens = $70 off / Bad Face ID = Parts / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
